"","customer_id","customer_age","age_group","customer_gender","monetary_value","total_gross_profit","total_returns","frequency","recency_days","AOV","M_Score","F_Score","R_Score","RFM_Score","customer_tier"
"6359","C16437",65,"Seniors","Female",1277.38,259.48,0,7,132,182.482857142857,3,3,2,8,"Gold"
"6360","C16438",22,"Young Adults","Female",226.81,55.66,0,2,421,113.405,1,1,1,3,"Bronze"
"6361","C16439",48,"Older Adults","Male",661.3,77.88,1,5,28,132.26,2,3,3,8,"Gold"
"6362","C16440",39,"Middle-Aged","Male",31.6,-2.05,0,1,157,31.6,1,1,2,4,"Bronze"
"6363","C16441",45,"Older Adults","Female",1514.67,151.49,1,8,18,189.33375,3,3,3,9,"Gold"
"6364","C16442",63,"Seniors","Male",489.12,48.79,0,1,66,489.12,2,1,3,6,"Silver"
"6365","C16443",44,"Older Adults","Male",170.14,9.71,0,7,2,24.3057142857143,1,3,3,7,"Silver"
"6366","C16444",67,"Seniors","Female",750.74,188.18,0,6,20,125.123333333333,2,3,3,8,"Gold"
"6367","C16445",51,"Older Adults","Female",447.6,80.26,1,5,142,89.52,2,3,2,7,"Silver"
"6368","C16446",66,"Seniors","Male",315.64,23.26,0,6,54,52.6066666666667,2,3,3,8,"Gold"
"6369","C16447",58,"Seniors","Male",2639.44,373.9,0,7,123,377.062857142857,3,3,2,8,"Gold"
"6370","C16448",30,"Middle-Aged","Female",1077.28,188.23,0,4,144,269.32,3,2,2,7,"Silver"
"6371","C16449",44,"Older Adults","Male",354.4,126.44,0,4,120,88.6,2,2,2,6,"Silver"
"6372","C16450",29,"Middle-Aged","Male",869.96,91.11,1,5,336,173.992,3,3,1,7,"Silver"
"6373","C16451",63,"Seniors","Male",461.71,103.29,0,5,258,92.342,2,3,1,6,"Silver"
"6374","C16452",68,"Seniors","Female",1128.44,195.76,0,5,130,225.688,3,3,2,8,"Gold"
"6375","C16453",19,"Young Adults","Female",2670.67,330.51,0,4,45,667.6675,3,2,3,8,"Gold"
"6376","C16454",19,"Young Adults","Female",170.52,16.52,1,5,35,34.104,1,3,3,7,"Silver"
"6377","C16455",55,"Older Adults","Male",3.39,0.06,0,1,475,3.39,1,1,1,3,"Bronze"
"6378","C16456",63,"Seniors","Male",95.02,16.02,0,4,94,23.755,1,2,2,5,"Silver"
"6379","C16457",59,"Seniors","Female",199.44,54.86,0,5,171,39.888,1,3,2,6,"Silver"
"6380","C16458",20,"Young Adults","Other",79.65,12.35,0,4,44,19.9125,1,2,3,6,"Silver"
"6381","C16459",64,"Seniors","Male",267.6,71.42,0,3,151,89.2,1,2,2,5,"Silver"
"6382","C16460",37,"Middle-Aged","Female",399.55,112.65,0,4,5,99.8875,2,2,3,7,"Silver"
"6383","C16461",58,"Seniors","Female",778.4,97.6,0,5,62,155.68,3,3,3,9,"Gold"
"6384","C16464",44,"Older Adults","Male",905.1,104.07,0,5,124,181.02,3,3,2,8,"Gold"
"6385","C16465",42,"Older Adults","Male",65.37,8.46,0,2,563,32.685,1,1,1,3,"Bronze"
"6386","C16466",38,"Middle-Aged","Male",864.45,201.65,0,3,571,288.15,3,2,1,6,"Silver"
"6387","C16467",30,"Middle-Aged","Male",316.6,42.39,1,6,5,52.7666666666667,2,3,3,8,"Gold"
"6388","C16468",33,"Middle-Aged","Female",822.36,205,1,6,2,137.06,3,3,3,9,"Gold"
"6389","C16469",33,"Middle-Aged","Female",307.86,65.47,0,3,62,102.62,2,2,3,7,"Silver"
"6390","C16470",66,"Seniors","Female",744.7,98.35,0,8,180,93.0875,2,3,1,6,"Silver"
"6391","C16471",58,"Seniors","Female",1717.03,486.55,0,7,68,245.29,3,3,2,8,"Gold"
"6392","C16472",45,"Older Adults","Female",59.71,7.58,0,2,2,29.855,1,1,3,5,"Silver"
"6393","C16473",45,"Older Adults","Male",403.35,105.88,0,5,541,80.67,2,3,1,6,"Silver"
"6394","C16474",20,"Young Adults","Male",1190,162.01,0,7,75,170,3,3,2,8,"Gold"
"6395","C16475",30,"Middle-Aged","Female",248.23,19.86,0,2,38,124.115,1,1,3,5,"Silver"
"6396","C16476",45,"Older Adults","Male",231.23,49.16,0,6,99,38.5383333333333,1,3,2,6,"Silver"
"6397","C16477",27,"Middle-Aged","Female",206.47,46.32,0,4,119,51.6175,1,2,2,5,"Silver"
"6398","C16478",43,"Older Adults","Male",760.83,73.42,0,4,83,190.2075,2,2,2,6,"Silver"
"6399","C16479",69,"Seniors","Male",934.68,117.83,1,5,167,186.936,3,3,2,8,"Gold"
"6400","C16481",20,"Young Adults","Male",335.19,82.05,1,3,10,111.73,2,2,3,7,"Silver"
"6401","C16482",48,"Older Adults","Female",178.08,48.17,0,3,526,59.36,1,2,1,4,"Bronze"
"6402","C16483",37,"Middle-Aged","Female",411.99,38.82,0,1,36,411.99,2,1,3,6,"Silver"
"6403","C16484",47,"Older Adults","Male",36.23,7.13,0,3,359,12.0766666666667,1,2,1,4,"Bronze"
"6404","C16485",24,"Young Adults","Male",1230.14,191.61,0,7,11,175.734285714286,3,3,3,9,"Gold"
"6405","C16486",21,"Young Adults","Male",869.96,161.44,0,5,105,173.992,3,3,2,8,"Gold"
"6406","C16487",19,"Young Adults","Male",306.93,64.71,1,5,109,61.386,2,3,2,7,"Silver"
"6407","C16488",40,"Middle-Aged","Female",668.01,179.34,1,4,33,167.0025,2,2,3,7,"Silver"
"6408","C16489",26,"Middle-Aged","Male",820.59,124.49,0,3,192,273.53,3,2,1,6,"Silver"
"6409","C16490",27,"Middle-Aged","Female",39.73,3.56,1,3,8,13.2433333333333,1,2,3,6,"Silver"
"6410","C16491",57,"Seniors","Female",1042.25,127.38,0,4,55,260.5625,3,2,3,8,"Gold"
"6411","C16492",36,"Middle-Aged","Female",201,55.75,1,2,147,100.5,1,1,2,4,"Bronze"
"6412","C16493",25,"Young Adults","Female",463.54,46.18,1,3,435,154.513333333333,2,2,1,5,"Silver"
"6413","C16494",19,"Young Adults","Male",198.71,48.98,0,2,52,99.355,1,1,3,5,"Silver"
"6414","C16495",24,"Young Adults","Female",592.93,97.78,0,4,75,148.2325,2,2,2,6,"Silver"
"6415","C16496",55,"Older Adults","Female",2436.7,359.44,0,7,8,348.1,3,3,3,9,"Gold"
"6416","C16497",51,"Older Adults","Male",792.73,134.47,0,5,83,158.546,3,3,2,8,"Gold"
"6417","C16498",50,"Older Adults","Female",71.19,15.69,0,2,417,35.595,1,1,1,3,"Bronze"
"6418","C16499",61,"Seniors","Male",1166.57,271.13,1,9,97,129.618888888889,3,3,2,8,"Gold"
"6419","C16500",43,"Older Adults","Male",781.78,124.47,0,7,34,111.682857142857,3,3,3,9,"Gold"
"6420","C16501",57,"Seniors","Female",808.72,212.5,0,5,50,161.744,3,3,3,9,"Gold"
"6421","C16502",36,"Middle-Aged","Male",40.5,-3.18,0,3,5,13.5,1,2,3,6,"Silver"
"6422","C16503",50,"Older Adults","Male",268.49,21.96,0,1,333,268.49,1,1,1,3,"Bronze"
"6423","C16504",52,"Older Adults","Male",83.3,2.48,0,2,78,41.65,1,1,2,4,"Bronze"
"6424","C16505",25,"Young Adults","Female",143.8,33.79,0,1,670,143.8,1,1,1,3,"Bronze"
"6425","C16506",33,"Middle-Aged","Male",3655.56,425.95,0,4,92,913.89,3,2,2,7,"Silver"
"6426","C16507",60,"Seniors","Male",148.45,30.89,0,4,361,37.1125,1,2,1,4,"Bronze"
"6427","C16508",20,"Young Adults","Female",81.4,13.24,0,2,118,40.7,1,1,2,4,"Bronze"
"6428","C16509",65,"Seniors","Other",356.09,43.65,0,7,60,50.87,2,3,3,8,"Gold"
"6429","C16510",28,"Middle-Aged","Male",2203.12,236.28,0,3,348,734.373333333333,3,2,1,6,"Silver"
"6430","C16511",54,"Older Adults","Male",62.56,-8.9,0,4,266,15.64,1,2,1,4,"Bronze"
"6431","C16512",60,"Seniors","Female",229.73,52.81,0,2,17,114.865,1,1,3,5,"Silver"
"6432","C16513",25,"Young Adults","Other",326.19,63.01,0,4,19,81.5475,2,2,3,7,"Silver"
"6433","C16514",67,"Seniors","Male",1529.47,246.57,0,6,42,254.911666666667,3,3,3,9,"Gold"
"6434","C16515",22,"Young Adults","Male",2623.68,774.98,0,2,355,1311.84,3,1,1,5,"Silver"
"6435","C16516",56,"Seniors","Other",90,5.85,0,5,78,18,1,3,2,6,"Silver"
"6436","C16517",61,"Seniors","Male",6.07,-1.27,0,1,641,6.07,1,1,1,3,"Bronze"
"6437","C16518",60,"Seniors","Male",323.52,30.81,0,3,258,107.84,2,2,1,5,"Silver"
"6438","C16519",24,"Young Adults","Female",285.7,18.1,0,4,46,71.425,1,2,3,6,"Silver"
"6439","C16520",48,"Older Adults","Male",522.99,166.01,0,2,533,261.495,2,1,1,4,"Bronze"
"6440","C16521",36,"Middle-Aged","Female",949.66,145.81,0,6,23,158.276666666667,3,3,3,9,"Gold"
"6441","C16522",54,"Older Adults","Female",203.11,28.29,0,4,103,50.7775,1,2,2,5,"Silver"
"6442","C16523",20,"Young Adults","Female",1455.2,246.41,0,6,144,242.533333333333,3,3,2,8,"Gold"
"6443","C16524",66,"Seniors","Male",2044.58,540.8,0,7,94,292.082857142857,3,3,2,8,"Gold"
"6444","C16525",62,"Seniors","Other",803.44,100.59,0,4,172,200.86,3,2,2,7,"Silver"
"6445","C16526",38,"Middle-Aged","Female",2761.84,318.9,0,2,305,1380.92,3,1,1,5,"Silver"
"6446","C16527",26,"Middle-Aged","Female",117.27,30.37,0,3,573,39.09,1,2,1,4,"Bronze"
"6447","C16528",26,"Middle-Aged","Female",987.22,132.34,0,2,250,493.61,3,1,1,5,"Silver"
"6448","C16529",65,"Seniors","Female",499.57,70.72,0,2,601,249.785,2,1,1,4,"Bronze"
"6449","C16530",43,"Older Adults","Female",2287.24,379.43,1,5,4,457.448,3,3,3,9,"Gold"
"6450","C16531",20,"Young Adults","Male",1123.61,150.54,0,3,159,374.536666666667,3,2,2,7,"Silver"
"6451","C16532",20,"Young Adults","Female",267.9,63.45,0,3,480,89.3,1,2,1,4,"Bronze"
"6452","C16533",28,"Middle-Aged","Female",765.55,111.45,0,4,96,191.3875,3,2,2,7,"Silver"
"6453","C16534",61,"Seniors","Male",573.44,73.04,0,6,2,95.5733333333333,2,3,3,8,"Gold"
"6454","C16535",28,"Middle-Aged","Female",93.3,22.35,0,3,22,31.1,1,2,3,6,"Silver"
"6455","C16536",65,"Seniors","Female",116.83,16.05,0,2,62,58.415,1,1,3,5,"Silver"
"6456","C16537",20,"Young Adults","Other",243.46,47.78,0,3,112,81.1533333333333,1,2,2,5,"Silver"
"6457","C16538",22,"Young Adults","Female",2348.97,294.47,1,5,305,469.794,3,3,1,7,"Silver"
"6458","C16539",55,"Older Adults","Male",1094.19,271.01,0,7,242,156.312857142857,3,3,1,7,"Silver"
"6459","C16540",28,"Middle-Aged","Male",1418.87,303.31,1,7,20,202.695714285714,3,3,3,9,"Gold"
"6460","C16541",35,"Middle-Aged","Male",121.6,4.94,2,4,123,30.4,1,2,2,5,"Silver"
"6461","C16542",60,"Seniors","Female",153.04,37.27,1,3,330,51.0133333333333,1,2,1,4,"Bronze"
"6462","C16543",19,"Young Adults","Female",1191.09,163.33,0,4,213,297.7725,3,2,1,6,"Silver"
"6463","C16544",22,"Young Adults","Female",2066.59,332.54,1,7,94,295.227142857143,3,3,2,8,"Gold"
"6464","C16545",49,"Older Adults","Male",37.85,2.5,0,2,220,18.925,1,1,1,3,"Bronze"
"6465","C16546",22,"Young Adults","Male",4424.6,529.53,0,5,21,884.92,3,3,3,9,"Gold"
"6466","C16547",60,"Seniors","Female",35.1,2.71,0,2,99,17.55,1,1,2,4,"Bronze"
"6467","C16548",44,"Older Adults","Female",468.54,117.66,1,4,44,117.135,2,2,3,7,"Silver"
"6468","C16549",36,"Middle-Aged","Female",750.16,76.61,0,3,331,250.053333333333,2,2,1,5,"Silver"
"6469","C16550",27,"Middle-Aged","Male",832.87,110.39,0,2,423,416.435,3,1,1,5,"Silver"
"6470","C16551",50,"Older Adults","Male",199.56,37.29,0,3,426,66.52,1,2,1,4,"Bronze"
"6471","C16552",45,"Older Adults","Female",912.19,113.98,1,3,168,304.063333333333,3,2,2,7,"Silver"
"6472","C16553",53,"Older Adults","Male",2117.42,387.65,0,9,8,235.268888888889,3,3,3,9,"Gold"
"6473","C16554",38,"Middle-Aged","Male",1758.98,413.29,0,6,26,293.163333333333,3,3,3,9,"Gold"
"6474","C16555",61,"Seniors","Male",1081.01,131.84,0,2,248,540.505,3,1,1,5,"Silver"
"6475","C16556",28,"Middle-Aged","Female",183.12,44.99,1,2,73,91.56,1,1,2,4,"Bronze"
"6476","C16557",49,"Older Adults","Male",183.71,17.71,0,4,152,45.9275,1,2,2,5,"Silver"
"6477","C16558",66,"Seniors","Male",1186.34,122.88,0,5,98,237.268,3,3,2,8,"Gold"
"6478","C16559",66,"Seniors","Male",720.05,190.88,0,5,133,144.01,2,3,2,7,"Silver"
"6479","C16560",21,"Young Adults","Female",62.49,4.43,0,2,241,31.245,1,1,1,3,"Bronze"
"6480","C16561",32,"Middle-Aged","Male",66.77,14.04,0,2,374,33.385,1,1,1,3,"Bronze"
"6481","C16563",27,"Middle-Aged","Male",1708.51,211.21,1,8,22,213.56375,3,3,3,9,"Gold"
"6482","C16564",56,"Seniors","Female",962.76,104.07,0,3,140,320.92,3,2,2,7,"Silver"
"6483","C16565",59,"Seniors","Male",107.75,30.15,0,4,45,26.9375,1,2,3,6,"Silver"
"6484","C16566",59,"Seniors","Male",1559.83,222.77,0,7,15,222.832857142857,3,3,3,9,"Gold"
"6485","C16567",22,"Young Adults","Male",420.28,53.41,0,2,112,210.14,2,1,2,5,"Silver"
"6486","C16568",44,"Older Adults","Female",365.64,94.72,0,2,521,182.82,2,1,1,4,"Bronze"
"6487","C16569",34,"Middle-Aged","Male",519.72,121.07,1,5,51,103.944,2,3,3,8,"Gold"
"6488","C16570",52,"Older Adults","Male",1084.58,135.73,1,3,46,361.526666666667,3,2,3,8,"Gold"
"6489","C16571",58,"Seniors","Female",668.51,93.36,0,7,3,95.5014285714286,2,3,3,8,"Gold"
"6490","C16572",65,"Seniors","Female",79,16.32,0,1,21,79,1,1,3,5,"Silver"
"6491","C16573",58,"Seniors","Female",250.44,59.42,0,2,49,125.22,1,1,3,5,"Silver"
"6492","C16574",42,"Older Adults","Female",592.15,127.88,0,4,183,148.0375,2,2,1,5,"Silver"
"6493","C16575",34,"Middle-Aged","Male",177.08,43.86,2,3,405,59.0266666666667,1,2,1,4,"Bronze"
"6494","C16576",53,"Older Adults","Female",441.17,70.81,0,2,159,220.585,2,1,2,5,"Silver"
"6495","C16577",24,"Young Adults","Male",1596.96,348.45,1,7,276,228.137142857143,3,3,1,7,"Silver"
"6496","C16578",18,"Young Adults","Female",166.3,35.45,0,4,137,41.575,1,2,2,5,"Silver"
"6497","C16579",37,"Middle-Aged","Female",65.32,4.37,0,4,78,16.33,1,2,2,5,"Silver"
"6498","C16580",38,"Middle-Aged","Female",139.89,25.07,0,4,225,34.9725,1,2,1,4,"Bronze"
"6499","C16581",41,"Older Adults","Male",766.94,96.95,0,5,330,153.388,3,3,1,7,"Silver"
"6500","C16582",45,"Older Adults","Female",448.03,69.21,1,5,168,89.606,2,3,2,7,"Silver"
"6501","C16583",37,"Middle-Aged","Female",339.16,67.05,0,5,26,67.832,2,3,3,8,"Gold"
"6502","C16584",53,"Older Adults","Male",840.62,133.13,1,5,121,168.124,3,3,2,8,"Gold"
"6503","C16585",50,"Older Adults","Female",5.3,-1.36,0,1,170,5.3,1,1,2,4,"Bronze"
"6504","C16586",37,"Middle-Aged","Female",362.63,63.9,0,3,161,120.876666666667,2,2,2,6,"Silver"
"6505","C16587",63,"Seniors","Male",358.68,92.02,0,6,259,59.78,2,3,1,6,"Silver"
"6506","C16588",20,"Young Adults","Female",263.12,39.6,0,7,158,37.5885714285714,1,3,2,6,"Silver"
"6507","C16589",65,"Seniors","Female",1325.38,257.89,0,7,180,189.34,3,3,1,7,"Silver"
"6508","C16590",50,"Older Adults","Male",348.95,77.75,1,5,28,69.79,2,3,3,8,"Gold"
"6509","C16591",22,"Young Adults","Female",30.75,8.07,0,2,404,15.375,1,1,1,3,"Bronze"
"6510","C16592",66,"Seniors","Female",424.18,58.69,1,3,46,141.393333333333,2,2,3,7,"Silver"
"6511","C16593",20,"Young Adults","Female",1837.01,333.79,1,11,180,167.000909090909,3,3,1,7,"Silver"
"6512","C16594",29,"Middle-Aged","Male",6415.32,755.33,0,3,458,2138.44,3,2,1,6,"Silver"
"6513","C16595",45,"Older Adults","Male",265.42,51.54,0,2,323,132.71,1,1,1,3,"Bronze"
"6514","C16596",46,"Older Adults","Female",636.46,65.45,0,3,409,212.153333333333,2,2,1,5,"Silver"
"6515","C16597",64,"Seniors","Female",75.05,12.39,0,2,256,37.525,1,1,1,3,"Bronze"
"6516","C16598",58,"Seniors","Male",434.92,100.95,0,8,15,54.365,2,3,3,8,"Gold"
"6517","C16599",50,"Older Adults","Male",209.38,9.91,1,2,281,104.69,1,1,1,3,"Bronze"
"6518","C16600",26,"Middle-Aged","Male",3025.72,400.83,0,4,154,756.43,3,2,2,7,"Silver"
"6519","C16601",25,"Young Adults","Male",543.23,136.78,0,4,7,135.8075,2,2,3,7,"Silver"
"6520","C16602",49,"Older Adults","Male",142.37,20.18,0,3,267,47.4566666666667,1,2,1,4,"Bronze"
"6521","C16603",67,"Seniors","Male",831.96,217.64,1,5,151,166.392,3,3,2,8,"Gold"
"6522","C16604",21,"Young Adults","Male",276.4,24.6,0,3,26,92.1333333333333,1,2,3,6,"Silver"
"6523","C16605",42,"Older Adults","Male",183.49,34.28,0,4,168,45.8725,1,2,2,5,"Silver"
"6524","C16606",29,"Middle-Aged","Female",124.45,18.74,0,4,34,31.1125,1,2,3,6,"Silver"
"6525","C16607",21,"Young Adults","Female",205.28,52.74,0,3,52,68.4266666666667,1,2,3,6,"Silver"
"6526","C16608",60,"Seniors","Male",1688,312.11,0,5,109,337.6,3,3,2,8,"Gold"
"6527","C16609",37,"Middle-Aged","Male",662.58,86.71,0,8,99,82.8225,2,3,2,7,"Silver"
"6528","C16610",50,"Older Adults","Female",2135.81,329.28,0,5,59,427.162,3,3,3,9,"Gold"
"6529","C16611",47,"Older Adults","Female",418.87,37.55,0,3,131,139.623333333333,2,2,2,6,"Silver"
"6530","C16612",36,"Middle-Aged","Female",390.67,42.63,0,2,617,195.335,2,1,1,4,"Bronze"
"6531","C16613",42,"Older Adults","Female",422.35,89.55,0,3,92,140.783333333333,2,2,2,6,"Silver"
"6532","C16614",67,"Seniors","Male",369.68,54.17,0,9,65,41.0755555555556,2,3,3,8,"Gold"
"6533","C16615",62,"Seniors","Female",1684.86,223.3,0,3,260,561.62,3,2,1,6,"Silver"
"6534","C16616",29,"Middle-Aged","Female",164.14,30.33,0,4,161,41.035,1,2,2,5,"Silver"
"6535","C16617",31,"Middle-Aged","Female",1359.41,394.63,1,5,2,271.882,3,3,3,9,"Gold"
"6536","C16618",68,"Seniors","Male",274.16,69.92,1,6,4,45.6933333333333,1,3,3,7,"Silver"
"6537","C16619",42,"Older Adults","Other",1629.45,202.73,0,5,49,325.89,3,3,3,9,"Gold"
"6538","C16620",23,"Young Adults","Female",683.39,77.37,0,3,83,227.796666666667,2,2,2,6,"Silver"
"6539","C16621",53,"Older Adults","Male",413.32,72.66,0,5,246,82.664,2,3,1,6,"Silver"
"6540","C16622",31,"Middle-Aged","Female",1453.41,175.34,0,5,108,290.682,3,3,2,8,"Gold"
"6541","C16623",57,"Seniors","Female",864.55,230.05,0,4,83,216.1375,3,2,2,7,"Silver"
"6542","C16624",56,"Seniors","Female",253.34,69.85,0,2,62,126.67,1,1,3,5,"Silver"
"6543","C16625",35,"Middle-Aged","Male",123.07,28.54,0,3,237,41.0233333333333,1,2,1,4,"Bronze"
"6544","C16626",69,"Seniors","Male",543.98,103.13,1,4,124,135.995,2,2,2,6,"Silver"
"6545","C16627",56,"Seniors","Male",259.68,56.22,0,4,24,64.92,1,2,3,6,"Silver"
"6546","C16628",24,"Young Adults","Male",3450.34,475.14,0,8,111,431.2925,3,3,2,8,"Gold"
"6547","C16629",61,"Seniors","Female",884.4,222.38,0,6,13,147.4,3,3,3,9,"Gold"
"6548","C16630",42,"Older Adults","Male",39.83,5.2,0,2,308,19.915,1,1,1,3,"Bronze"
"6549","C16631",22,"Young Adults","Male",183.1,14.76,0,2,195,91.55,1,1,1,3,"Bronze"
"6550","C16632",33,"Middle-Aged","Male",237.8,56.27,0,3,103,79.2666666666667,1,2,2,5,"Silver"
"6551","C16633",36,"Middle-Aged","Male",1299.65,145.71,0,2,86,649.825,3,1,2,6,"Silver"
"6552","C16634",35,"Middle-Aged","Female",1057.63,126.67,0,3,366,352.543333333333,3,2,1,6,"Silver"
"6553","C16635",18,"Young Adults","Male",247.6,52.06,0,4,121,61.9,1,2,2,5,"Silver"
"6554","C16636",57,"Seniors","Female",1814.4,229.75,0,6,277,302.4,3,3,1,7,"Silver"
"6555","C16637",49,"Older Adults","Female",569.22,71,0,3,118,189.74,2,2,2,6,"Silver"
"6556","C16638",33,"Middle-Aged","Female",1424.17,160.28,0,5,98,284.834,3,3,2,8,"Gold"
"6557","C16639",60,"Seniors","Male",438.99,23.7,1,6,39,73.165,2,3,3,8,"Gold"
"6558","C16640",62,"Seniors","Male",220,74.56,0,2,440,110,1,1,1,3,"Bronze"
"6559","C16641",25,"Young Adults","Female",219.86,24.93,0,4,14,54.965,1,2,3,6,"Silver"
"6560","C16642",63,"Seniors","Male",203.5,40.23,0,5,412,40.7,1,3,1,5,"Silver"
"6561","C16643",64,"Seniors","Male",1010.67,175.01,1,6,59,168.445,3,3,3,9,"Gold"
"6562","C16644",56,"Seniors","Female",1250.19,306.39,0,4,252,312.5475,3,2,1,6,"Silver"
"6563","C16645",18,"Young Adults","Female",1440.81,387.52,0,8,43,180.10125,3,3,3,9,"Gold"
"6564","C16646",42,"Older Adults","Male",1125.28,202.84,1,7,119,160.754285714286,3,3,2,8,"Gold"
"6565","C16647",27,"Middle-Aged","Male",195.22,18.19,0,3,233,65.0733333333333,1,2,1,4,"Bronze"
"6566","C16648",64,"Seniors","Male",61.58,22.03,0,1,298,61.58,1,1,1,3,"Bronze"
"6567","C16649",60,"Seniors","Female",111.5,19.04,1,4,99,27.875,1,2,2,5,"Silver"
"6568","C16650",20,"Young Adults","Male",233.04,66.15,0,3,448,77.68,1,2,1,4,"Bronze"
"6569","C16651",62,"Seniors","Female",314.71,79.12,1,6,63,52.4516666666667,2,3,3,8,"Gold"
"6570","C16652",59,"Seniors","Female",1211.36,134.18,0,6,78,201.893333333333,3,3,2,8,"Gold"
"6571","C16653",46,"Older Adults","Male",89.08,18.11,0,2,177,44.54,1,1,2,4,"Bronze"
"6572","C16654",35,"Middle-Aged","Male",1175.88,168.57,0,8,94,146.985,3,3,2,8,"Gold"
"6573","C16655",48,"Older Adults","Female",13885.1,1689.3,0,10,63,1388.51,3,3,3,9,"Gold"
"6574","C16656",62,"Seniors","Male",195.68,36.06,1,3,138,65.2266666666667,1,2,2,5,"Silver"
"6575","C16657",57,"Seniors","Male",963.33,138.13,1,5,3,192.666,3,3,3,9,"Gold"
"6576","C16658",52,"Older Adults","Male",924.96,200.35,1,5,79,184.992,3,3,2,8,"Gold"
"6577","C16659",65,"Seniors","Other",867.56,118.7,1,5,132,173.512,3,3,2,8,"Gold"
"6578","C16660",38,"Middle-Aged","Male",1021.28,264.6,0,3,265,340.426666666667,3,2,1,6,"Silver"
"6579","C16661",25,"Young Adults","Male",353.78,70.45,1,5,114,70.756,2,3,2,7,"Silver"
"6580","C16662",33,"Middle-Aged","Male",436.97,104.52,0,3,121,145.656666666667,2,2,2,6,"Silver"
"6581","C16663",66,"Seniors","Female",403.23,93.52,0,4,193,100.8075,2,2,1,5,"Silver"
"6582","C16664",21,"Young Adults","Female",278.52,46.7,0,2,309,139.26,1,1,1,3,"Bronze"
"6583","C16665",43,"Older Adults","Male",707.32,162.71,0,6,73,117.886666666667,2,3,2,7,"Silver"
"6584","C16666",46,"Older Adults","Male",32.98,2.17,0,2,372,16.49,1,1,1,3,"Bronze"
"6585","C16667",31,"Middle-Aged","Male",1261.12,255.21,1,6,43,210.186666666667,3,3,3,9,"Gold"
"6586","C16668",56,"Seniors","Male",1644.47,334.91,0,9,135,182.718888888889,3,3,2,8,"Gold"
"6587","C16669",34,"Middle-Aged","Female",414.04,104.66,0,3,174,138.013333333333,2,2,2,6,"Silver"
"6588","C16670",21,"Young Adults","Female",695.29,193.02,0,5,58,139.058,2,3,3,8,"Gold"
"6589","C16671",64,"Seniors","Female",1488.5,181.5,1,7,124,212.642857142857,3,3,2,8,"Gold"
"6590","C16672",57,"Seniors","Male",209.11,69.35,0,3,166,69.7033333333333,1,2,2,5,"Silver"
"6591","C16673",67,"Seniors","Male",274.3,57,1,4,146,68.575,1,2,2,5,"Silver"
"6592","C16674",40,"Middle-Aged","Male",1353.62,133.34,0,6,76,225.603333333333,3,3,2,8,"Gold"
"6593","C16675",22,"Young Adults","Other",64.89,12.3,0,1,118,64.89,1,1,2,4,"Bronze"
"6594","C16676",44,"Older Adults","Female",975.55,266.39,0,3,175,325.183333333333,3,2,2,7,"Silver"
"6595","C16677",28,"Middle-Aged","Male",41.15,6.77,0,4,63,10.2875,1,2,3,6,"Silver"
"6596","C16678",52,"Older Adults","Female",667.11,134.11,0,7,71,95.3014285714286,2,3,2,7,"Silver"
"6597","C16679",62,"Seniors","Female",109.16,20.94,0,3,111,36.3866666666667,1,2,2,5,"Silver"
"6598","C16680",30,"Middle-Aged","Male",92.78,25.38,0,3,131,30.9266666666667,1,2,2,5,"Silver"
"6599","C16681",62,"Seniors","Male",575.32,127.83,0,5,64,115.064,2,3,3,8,"Gold"
"6600","C16682",22,"Young Adults","Male",1039.81,127.16,0,3,274,346.603333333333,3,2,1,6,"Silver"
"6601","C16683",34,"Middle-Aged","Female",1904.53,256.61,0,9,57,211.614444444444,3,3,3,9,"Gold"
"6602","C16684",23,"Young Adults","Female",758.44,80.16,0,3,608,252.813333333333,2,2,1,5,"Silver"
"6603","C16685",35,"Middle-Aged","Male",318.88,25.54,1,7,79,45.5542857142857,2,3,2,7,"Silver"
"6604","C16686",21,"Young Adults","Male",582.52,134.81,0,6,6,97.0866666666667,2,3,3,8,"Gold"
"6605","C16687",43,"Older Adults","Female",441.16,101.41,0,5,72,88.232,2,3,2,7,"Silver"
"6606","C16688",21,"Young Adults","Female",410.44,104.81,0,1,223,410.44,2,1,1,4,"Bronze"
"6607","C16689",54,"Older Adults","Female",33.56,-1.47,0,2,461,16.78,1,1,1,3,"Bronze"
"6608","C16690",27,"Middle-Aged","Female",203.82,52.37,0,2,131,101.91,1,1,2,4,"Bronze"
"6609","C16691",60,"Seniors","Female",105.01,3.41,0,3,243,35.0033333333333,1,2,1,4,"Bronze"
"6610","C16692",54,"Older Adults","Male",1331.57,168.62,0,3,17,443.856666666667,3,2,3,8,"Gold"
"6611","C16693",39,"Middle-Aged","Male",1007.75,127.82,1,4,186,251.9375,3,2,1,6,"Silver"
"6612","C16694",36,"Middle-Aged","Female",777.02,84.41,0,5,177,155.404,3,3,2,8,"Gold"
"6613","C16695",21,"Young Adults","Female",73.69,8.8,0,3,157,24.5633333333333,1,2,2,5,"Silver"
"6614","C16696",62,"Seniors","Female",183.21,28.75,0,4,206,45.8025,1,2,1,4,"Bronze"
"6615","C16697",18,"Young Adults","Male",1056.48,156.47,0,7,13,150.925714285714,3,3,3,9,"Gold"
"6616","C16698",67,"Seniors","Female",607.43,134.65,0,4,83,151.8575,2,2,2,6,"Silver"
